time,lat_site_1,lon_site_1,CHL_1,lat_site_2,lon_site_2,CHL_2,lat_site_3,lon_site_3,CHL_3,lat_site_4,lon_site_4,CHL_4
2013-12-12,6.104164,116.10417,0.62069166,6.0624976,116.10417,0.6230277,6.0208306,116.10417,0.7801286,6.0208306,116.06251,1.1110787
2013-12-13,6.104164,116.10417,0.61978465,6.0624976,116.10417,0.6221201,6.0208306,116.10417,0.7705076,6.0208306,116.06251,1.1092706
2013-12-14,6.104164,116.10417,0.27384248,6.0624976,116.10417,0.2976391,6.0208306,116.10417,0.29469395,6.0208306,116.06251,0.30418766
2013-12-15,6.104164,116.10417,0.27081862,6.0624976,116.10417,0.2709994,6.0208306,116.10417,0.2607449,6.0208306,116.06251,0.29719436
2013-12-16,6.104164,116.10417,0.21713628,6.0624976,116.10417,0.22414437,6.0208306,116.10417,0.23537225,6.0208306,116.06251,0.23443392
2013-12-17,6.104164,116.10417,0.25430238,6.0624976,116.10417,0.28285894,6.0208306,116.10417,0.2724064,6.0208306,116.06251,0.27615926
2013-12-18,6.104164,116.10417,0.27145085,6.0624976,116.10417,0.28691667,6.0208306,116.10417,0.30014202,6.0208306,116.06251,0.30312175
2013-12-19,6.104164,116.10417,1.0172265,6.0624976,116.10417,1.9603783,6.0208306,116.10417,3.1773949,6.0208306,116.06251,2.3685822
2013-12-20,6.104164,116.10417,0.73985314,6.0624976,116.10417,0.7526259,6.0208306,116.10417,0.77676034,6.0208306,116.06251,0.765401
2013-12-21,6.104164,116.10417,0.5073201,6.0624976,116.10417,0.5402905,6.0208306,116.10417,0.5854583,6.0208306,116.06251,0.5749171
2013-12-22,6.104164,116.10417,0.9906045,6.0624976,116.10417,2.1709769,6.0208306,116.10417,3.0585496,6.0208306,116.06251,2.576109
2013-12-23,6.104164,116.10417,1.8554802,6.0624976,116.10417,5.4885926,6.0208306,116.10417,8.3430395,6.0208306,116.06251,6.080905
2013-12-24,6.104164,116.10417,1.753107,6.0624976,116.10417,3.7512856,6.0208306,116.10417,5.3094435,6.0208306,116.06251,3.6965322
2013-12-25,6.104164,116.10417,2.8969576,6.0624976,116.10417,2.9201252,6.0208306,116.10417,4.021538,6.0208306,116.06251,3.501326
2013-12-26,6.104164,116.10417,2.6562111,6.0624976,116.10417,2.7007153,6.0208306,116.10417,3.7431722,6.0208306,116.06251,3.2552495
2013-12-27,6.104164,116.10417,1.6985335,6.0624976,116.10417,3.1575413,6.0208306,116.10417,1.849183,6.0208306,116.06251,1.8098501
2013-12-28,6.104164,116.10417,1.8941758,6.0624976,116.10417,1.9302689,6.0208306,116.10417,1.7620946,6.0208306,116.06251,1.6958843
2013-12-29,6.104164,116.10417,1.2197618,6.0624976,116.10417,1.2732663,6.0208306,116.10417,1.3373253,6.0208306,116.06251,1.2923697
2013-12-30,6.104164,116.10417,1.6795132,6.0624976,116.10417,1.4353895,6.0208306,116.10417,1.6043642,6.0208306,116.06251,1.587406
2013-12-31,6.104164,116.10417,0.6230576,6.0624976,116.10417,0.61390716,6.0208306,116.10417,0.67084944,6.0208306,116.06251,0.68276215
2014-01-01,6.104164,116.10417,0.9207756,6.0624976,116.10417,0.939284,6.0208306,116.10417,1.0299428,6.0208306,116.06251,1.0389369
2014-01-02,6.104164,116.10417,1.0789546,6.0624976,116.10417,1.1219808,6.0208306,116.10417,1.2883921,6.0208306,116.06251,1.2192149
2014-01-03,6.104164,116.10417,1.5711107,6.0624976,116.10417,3.5295472,6.0208306,116.10417,10.064249,6.0208306,116.06251,6.7574706
2014-01-04,6.104164,116.10417,1.5707155,6.0624976,116.10417,3.52878,6.0208306,116.10417,10.063445,6.0208306,116.06251,6.757029
2014-01-05,6.104164,116.10417,0.92469656,6.0624976,116.10417,1.1094321,6.0208306,116.10417,1.4100531,6.0208306,116.06251,1.1822102
2014-01-06,6.104164,116.10417,0.9588341,6.0624976,116.10417,1.0842545,6.0208306,116.10417,1.0873107,6.0208306,116.06251,1.0069739
2014-01-07,6.104164,116.10417,2.0115552,6.0624976,116.10417,3.4347546,6.0208306,116.10417,2.698193,6.0208306,116.06251,2.5063686
2014-01-08,6.104164,116.10417,1.5947435,6.0624976,116.10417,2.5183306,6.0208306,116.10417,1.908608,6.0208306,116.06251,1.7128154
2014-01-09,6.104164,116.10417,1.2304583,6.0624976,116.10417,1.7868233,6.0208306,116.10417,1.6039187,6.0208306,116.06251,1.4333494
2014-01-10,6.104164,116.10417,1.2267244,6.0624976,116.10417,1.7807714,6.0208306,116.10417,1.5161588,6.0208306,116.06251,1.4263184
2014-01-11,6.104164,116.10417,1.226724,6.0624976,116.10417,1.6973417,6.0208306,116.10417,1.5931545,6.0208306,116.06251,1.3553698
2014-01-12,6.104164,116.10417,1.2262064,6.0624976,116.10417,1.5924163,6.0208306,116.10417,1.5154465,6.0208306,116.06251,1.355314
2014-01-13,6.104164,116.10417,1.0941079,6.0624976,116.10417,1.4899596,6.0208306,116.10417,1.5867382,6.0208306,116.06251,1.4197179
2014-01-14,6.104164,116.10417,0.9054903,6.0624976,116.10417,1.1055647,6.0208306,116.10417,1.2457465,6.0208306,116.06251,1.1321622
2014-01-15,6.104164,116.10417,0.9054903,6.0624976,116.10417,1.1055647,6.0208306,116.10417,1.1664106,6.0208306,116.06251,1.1321622
2014-01-16,6.104164,116.10417,0.9054903,6.0624976,116.10417,1.0382978,6.0208306,116.10417,1.1321622,6.0208306,116.06251,1.0153904
2014-01-17,6.104164,116.10417,0.6661792,6.0624976,116.10417,0.7954517,6.0208306,116.10417,0.8057989,6.0208306,116.06251,0.85367376
2014-01-18,6.104164,116.10417,0.8629821,6.0624976,116.10417,0.9689085,6.0208306,116.10417,0.9689085,6.0208306,116.06251,0.99353033
2014-01-19,6.104164,116.10417,0.8629478,6.0624976,116.10417,0.96890664,6.0208306,116.10417,0.96890664,6.0208306,116.06251,0.9935278
2014-01-20,6.104164,116.10417,0.7259719,6.0624976,116.10417,0.9399189,6.0208306,116.10417,0.96890664,6.0208306,116.06251,0.9935278
2014-01-21,6.104164,116.10417,0.76948464,6.0624976,116.10417,0.9935278,6.0208306,116.10417,0.96890664,6.0208306,116.06251,0.9399189
2014-01-22,6.104164,116.10417,0.8403434,6.0624976,116.10417,1.2345572,6.0208306,116.10417,1.0223652,6.0208306,116.06251,0.9493035
2014-01-23,6.104164,116.10417,0.8409738,6.0624976,116.10417,1.2346952,6.0208306,116.10417,1.0223457,6.0208306,116.06251,0.94925135
2014-01-24,6.104164,116.10417,0.8409738,6.0624976,116.10417,1.2346952,6.0208306,116.10417,1.0223457,6.0208306,116.06251,1.0032806
2014-01-25,6.104164,116.10417,0.8409738,6.0624976,116.10417,1.2346952,6.0208306,116.10417,1.0223457,6.0208306,116.06251,1.0032806
2014-01-26,6.104164,116.10417,2.9008813,6.0624976,116.10417,3.2168756,6.0208306,116.10417,4.5869575,6.0208306,116.06251,3.8862166
2014-01-27,6.104164,116.10417,2.7291856,6.0624976,116.10417,3.4587061,6.0208306,116.10417,3.8105335,6.0208306,116.06251,3.1904237
2014-01-28,6.104164,116.10417,13.660294,6.0624976,116.10417,6.1865788,6.0208306,116.10417,10.020121,6.0208306,116.06251,7.9870286
2014-01-29,6.104164,116.10417,4.0211315,6.0624976,116.10417,3.724225,6.0208306,116.10417,4.0811586,6.0208306,116.06251,5.2504544
2014-01-30,6.104164,116.10417,3.7055752,6.0624976,116.10417,3.218184,6.0208306,116.10417,3.430561,6.0208306,116.06251,4.355896
2014-01-31,6.104164,116.10417,3.2117603,6.0624976,116.10417,2.852831,6.0208306,116.10417,2.9455357,6.0208306,116.06251,3.5085647
2014-02-01,6.104164,116.10417,1.9042413,6.0624976,116.10417,2.7971141,6.0208306,116.10417,2.9521143,6.0208306,116.06251,3.8850846
2014-02-02,6.104164,116.10417,1.8799428,6.0624976,116.10417,2.8650432,6.0208306,116.10417,3.0672402,6.0208306,116.06251,4.3095016
2014-02-03,6.104164,116.10417,0.548722,6.0624976,116.10417,1.2267939,6.0208306,116.10417,1.5499557,6.0208306,116.06251,1.8628821
2014-02-04,6.104164,116.10417,6.060371,6.0624976,116.10417,21.947569,6.0208306,116.10417,12.599778,6.0208306,116.06251,28.699198
2014-02-05,6.104164,116.10417,0.5866139,6.0624976,116.10417,0.72559786,6.0208306,116.10417,1.081062,6.0208306,116.06251,0.8575569
2014-02-06,6.104164,116.10417,1.2475631,6.0624976,116.10417,6.298848,6.0208306,116.10417,5.9332533,6.0208306,116.06251,7.232128
2014-02-07,6.104164,116.10417,0.9471467,6.0624976,116.10417,0.70124125,6.0208306,116.10417,0.8822368,6.0208306,116.06251,1.0901504
2014-02-08,6.104164,116.10417,0.92908525,6.0624976,116.10417,0.69784254,6.0208306,116.10417,0.8822368,6.0208306,116.06251,1.0901504
2014-02-09,6.104164,116.10417,0.6484704,6.0624976,116.10417,0.5766757,6.0208306,116.10417,0.6607693,6.0208306,116.06251,0.66580635
2014-02-10,6.104164,116.10417,0.55904067,6.0624976,116.10417,0.54902315,6.0208306,116.10417,0.562524,6.0208306,116.06251,0.5167181
2014-02-11,6.104164,116.10417,0.6504759,6.0624976,116.10417,0.68965834,6.0208306,116.10417,0.6750047,6.0208306,116.06251,0.6119123
2014-02-12,6.104164,116.10417,0.53212756,6.0624976,116.10417,0.555071,6.0208306,116.10417,0.5374357,6.0208306,116.06251,0.47919255
2014-02-13,6.104164,116.10417,0.50228775,6.0624976,116.10417,2.4319613,6.0208306,116.10417,8.739066,6.0208306,116.06251,5.057932
2014-02-14,6.104164,116.10417,0.58479,6.0624976,116.10417,3.009683,6.0208306,116.10417,11.022339,6.0208306,116.06251,6.819263
2014-02-15,6.104164,116.10417,0.6187314,6.0624976,116.10417,1.3225051,6.0208306,116.10417,1.0380377,6.0208306,116.06251,1.0784724
2014-02-16,6.104164,116.10417,0.7583086,6.0624976,116.10417,1.257977,6.0208306,116.10417,1.0217519,6.0208306,116.06251,0.9758905
2014-02-17,6.104164,116.10417,0.7479879,6.0624976,116.10417,1.0006583,6.0208306,116.10417,0.9584831,6.0208306,116.06251,0.9257793
2014-02-18,6.104164,116.10417,1.0455229,6.0624976,116.10417,1.3079982,6.0208306,116.10417,1.0406296,6.0208306,116.06251,1.0249611
2014-02-19,6.104164,116.10417,0.9730675,6.0624976,116.10417,1.0287284,6.0208306,116.10417,0.99300224,6.0208306,116.06251,1.1398469
2014-02-20,6.104164,116.10417,1.0350547,6.0624976,116.10417,1.0609614,6.0208306,116.10417,1.0609614,6.0208306,116.06251,1.2647779
2014-02-21,6.104164,116.10417,1.2358334,6.0624976,116.10417,1.3020607,6.0208306,116.10417,1.399937,6.0208306,116.06251,1.9000944
2014-02-22,6.104164,116.10417,1.1148654,6.0624976,116.10417,1.2773606,6.0208306,116.10417,1.370113,6.0208306,116.06251,1.8919945
2014-02-23,6.104164,116.10417,1.1146152,6.0624976,116.10417,1.2769352,6.0208306,116.10417,1.3693262,6.0208306,116.06251,1.8916707
2014-02-24,6.104164,116.10417,4.1639175,6.0624976,116.10417,1.4992291,6.0208306,116.10417,1.7010185,6.0208306,116.06251,1.4782776
2014-02-25,6.104164,116.10417,3.4948404,6.0624976,116.10417,1.2148601,6.0208306,116.10417,1.3663576,6.0208306,116.06251,1.1467824
2014-02-26,6.104164,116.10417,1.4564531,6.0624976,116.10417,1.7681262,6.0208306,116.10417,0.8335929,6.0208306,116.06251,1.0383567
2014-02-27,6.104164,116.10417,8.914013,6.0624976,116.10417,4.7574816,6.0208306,116.10417,15.453202,6.0208306,116.06251,11.0942135
2014-02-28,6.104164,116.10417,0.34040812,6.0624976,116.10417,0.36514345,6.0208306,116.10417,0.3667331,6.0208306,116.06251,0.35732272
2014-03-01,6.104164,116.10417,1.3601557,6.0624976,116.10417,3.5496104,6.0208306,116.10417,12.134228,6.0208306,116.06251,11.195366
2014-03-02,6.104164,116.10417,0.99629736,6.0624976,116.10417,5.104026,6.0208306,116.10417,32.75162,6.0208306,116.06251,21.211348
2014-03-03,6.104164,116.10417,1.3319448,6.0624976,116.10417,2.5008101,6.0208306,116.10417,17.723621,6.0208306,116.06251,11.548749
2014-03-04,6.104164,116.10417,1.339504,6.0624976,116.10417,2.504752,6.0208306,116.10417,17.656965,6.0208306,116.06251,11.1537
2014-03-05,6.104164,116.10417,1.3160002,6.0624976,116.10417,1.9981782,6.0208306,116.10417,1.8877887,6.0208306,116.06251,2.1913722
2014-03-06,6.104164,116.10417,2.280215,6.0624976,116.10417,5.077345,6.0208306,116.10417,5.064521,6.0208306,116.06251,8.166577
2014-03-07,6.104164,116.10417,2.052084,6.0624976,116.10417,2.7340055,6.0208306,116.10417,2.8994997,6.0208306,116.06251,3.8664632
2014-03-08,6.104164,116.10417,2.553878,6.0624976,116.10417,3.0521536,6.0208306,116.10417,1.6287786,6.0208306,116.06251,3.1606371
2014-03-09,6.104164,116.10417,2.5529778,6.0624976,116.10417,3.051264,6.0208306,116.10417,1.6268259,6.0208306,116.06251,3.1603518
2014-03-10,6.104164,116.10417,2.9211352,6.0624976,116.10417,3.1494524,6.0208306,116.10417,2.0860336,6.0208306,116.06251,2.8625894
2014-03-11,6.104164,116.10417,1.3701024,6.0624976,116.10417,1.3604765,6.0208306,116.10417,1.3779514,6.0208306,116.06251,1.258444
2014-03-12,6.104164,116.10417,2.229783,6.0624976,116.10417,2.3115063,6.0208306,116.10417,2.2797391,6.0208306,116.06251,2.2256625
2014-03-13,6.104164,116.10417,4.33956,6.0624976,116.10417,4.765777,6.0208306,116.10417,4.846234,6.0208306,116.06251,6.036153
2014-03-14,6.104164,116.10417,3.4729495,6.0624976,116.10417,3.7509742,6.0208306,116.10417,3.7534306,6.0208306,116.06251,4.321077
2014-03-15,6.104164,116.10417,5.739447,6.0624976,116.10417,6.138512,6.0208306,116.10417,21.499758,6.0208306,116.06251,16.833447
2014-03-16,6.104164,116.10417,3.9826317,6.0624976,116.10417,3.9183087,6.0208306,116.10417,9.219081,6.0208306,116.06251,7.1217523
2014-03-17,6.104164,116.10417,4.5140586,6.0624976,116.10417,4.248677,6.0208306,116.10417,6.5107093,6.0208306,116.06251,5.8904305
2014-03-18,6.104164,116.10417,2.4439497,6.0624976,116.10417,2.4181669,6.0208306,116.10417,2.3984873,6.0208306,116.06251,2.194684
2014-03-19,6.104164,116.10417,1.3540672,6.0624976,116.10417,1.2908602,6.0208306,116.10417,1.2397422,6.0208306,116.06251,1.1636691
2014-03-20,6.104164,116.10417,1.7459799,6.0624976,116.10417,1.7102926,6.0208306,116.10417,1.737194,6.0208306,116.06251,1.6013432
2014-03-21,6.104164,116.10417,2.625119,6.0624976,116.10417,3.4738104,6.0208306,116.10417,4.1969166,6.0208306,116.06251,3.7359972
2014-03-22,6.104164,116.10417,3.8150337,6.0624976,116.10417,13.049028,6.0208306,116.10417,14.249751,6.0208306,116.06251,12.021184
2014-03-23,6.104164,116.10417,0.72298825,6.0624976,116.10417,0.8238107,6.0208306,116.10417,0.8695999,6.0208306,116.06251,0.7524137
2014-03-24,6.104164,116.10417,14.841981,6.0624976,116.10417,10.396238,6.0208306,116.10417,6.064128,6.0208306,116.06251,4.447329
2014-03-25,6.104164,116.10417,14.841981,6.0624976,116.10417,10.396238,6.0208306,116.10417,6.064128,6.0208306,116.06251,4.447329
2014-03-26,6.104164,116.10417,1.4303792,6.0624976,116.10417,1.3358997,6.0208306,116.10417,1.2793584,6.0208306,116.06251,1.1949364
2014-03-27,6.104164,116.10417,0.41119415,6.0624976,116.10417,0.3978661,6.0208306,116.10417,0.39341778,6.0208306,116.06251,0.38900378
2014-03-28,6.104164,116.10417,1.0807874,6.0624976,116.10417,0.94415134,6.0208306,116.10417,0.7433837,6.0208306,116.06251,0.7825044
2014-03-29,6.104164,116.10417,0.89562833,6.0624976,116.10417,1.0093591,6.0208306,116.10417,0.90923697,6.0208306,116.06251,0.8232695
2014-03-30,6.104164,116.10417,0.5992486,6.0624976,116.10417,1.5419148,6.0208306,116.10417,0.89645046,6.0208306,116.06251,0.7253519
2014-03-31,6.104164,116.10417,1.5318832,6.0624976,116.10417,4.729765,6.0208306,116.10417,16.272312,6.0208306,116.06251,10.116769
2014-04-01,6.104164,116.10417,0.9305691,6.0624976,116.10417,2.1504252,6.0208306,116.10417,6.705615,6.0208306,116.06251,4.105457
2014-04-02,6.104164,116.10417,0.69165903,6.0624976,116.10417,0.8253139,6.0208306,116.10417,1.1542389,6.0208306,116.06251,1.2649872
2014-04-03,6.104164,116.10417,0.7280327,6.0624976,116.10417,0.792701,6.0208306,116.10417,1.1325111,6.0208306,116.06251,1.2081777
2014-04-04,6.104164,116.10417,1.0290309,6.0624976,116.10417,1.7042931,6.0208306,116.10417,0.73101234,6.0208306,116.06251,1.159904
2014-04-05,6.104164,116.10417,1.1799012,6.0624976,116.10417,0.818908,6.0208306,116.10417,0.79317,6.0208306,116.06251,0.74951774
2014-04-06,6.104164,116.10417,0.28297028,6.0624976,116.10417,0.2789799,6.0208306,116.10417,0.2786774,6.0208306,116.06251,0.276139
2014-04-07,6.104164,116.10417,5.140585,6.0624976,116.10417,21.77101,6.0208306,116.10417,24.399462,6.0208306,116.06251,16.779633
2014-04-08,6.104164,116.10417,4.5626893,6.0624976,116.10417,19.735285,6.0208306,116.10417,23.802794,6.0208306,116.06251,15.814121
2014-04-09,6.104164,116.10417,2.610913,6.0624976,116.10417,9.456208,6.0208306,116.10417,12.374672,6.0208306,116.06251,8.890952
2014-04-10,6.104164,116.10417,0.5263995,6.0624976,116.10417,1.2366406,6.0208306,116.10417,1.7446167,6.0208306,116.06251,1.4749404
2014-04-11,6.104164,116.10417,0.42920485,6.0624976,116.10417,1.0791249,6.0208306,116.10417,1.5870599,6.0208306,116.06251,1.2498258
2014-04-12,6.104164,116.10417,0.4394543,6.0624976,116.10417,13.490243,6.0208306,116.10417,19.630417,6.0208306,116.06251,12.490636
2014-04-13,6.104164,116.10417,0.4377207,6.0624976,116.10417,0.5721899,6.0208306,116.10417,0.6673533,6.0208306,116.06251,0.6329984
2014-04-14,6.104164,116.10417,1.078114,6.0624976,116.10417,11.462518,6.0208306,116.10417,22.631487,6.0208306,116.06251,13.603052
2014-04-15,6.104164,116.10417,1.018677,6.0624976,116.10417,8.457883,6.0208306,116.10417,17.33266,6.0208306,116.06251,10.670043
2014-04-16,6.104164,116.10417,0.46390238,6.0624976,116.10417,0.5933858,6.0208306,116.10417,0.58202004,6.0208306,116.06251,0.5269027
2014-04-17,6.104164,116.10417,0.43439004,6.0624976,116.10417,0.5762966,6.0208306,116.10417,0.5515655,6.0208306,116.06251,0.50500405
2014-04-18,6.104164,116.10417,0.72400695,6.0624976,116.10417,4.210026,6.0208306,116.10417,9.553121,6.0208306,116.06251,5.344926
2014-04-19,6.104164,116.10417,0.8563777,6.0624976,116.10417,3.5485358,6.0208306,116.10417,23.25557,6.0208306,116.06251,13.673517
2014-04-20,6.104164,116.10417,0.82836354,6.0624976,116.10417,2.251686,6.0208306,116.10417,10.23793,6.0208306,116.06251,7.10373
2014-04-21,6.104164,116.10417,0.26999468,6.0624976,116.10417,0.29272842,6.0208306,116.10417,0.366614,6.0208306,116.06251,0.3157597
2014-04-22,6.104164,116.10417,0.93299013,6.0624976,116.10417,0.2907624,6.0208306,116.10417,0.29156753,6.0208306,116.06251,0.26120904
2014-04-23,6.104164,116.10417,0.3075594,6.0624976,116.10417,0.26760268,6.0208306,116.10417,0.2851116,6.0208306,116.06251,0.26637542
2014-04-24,6.104164,116.10417,0.4491549,6.0624976,116.10417,2.5315104,6.0208306,116.10417,3.4660773,6.0208306,116.06251,3.5210204
2014-04-25,6.104164,116.10417,0.5392498,6.0624976,116.10417,3.5085247,6.0208306,116.10417,5.405525,6.0208306,116.06251,3.5589385
2014-04-26,6.104164,116.10417,0.5418264,6.0624976,116.10417,3.5183291,6.0208306,116.10417,5.405525,6.0208306,116.06251,3.5589385
2014-04-27,6.104164,116.10417,0.5691895,6.0624976,116.10417,0.57457733,6.0208306,116.10417,0.29760927,6.0208306,116.06251,0.27168134
2014-04-28,6.104164,116.10417,0.41620255,6.0624976,116.10417,0.45989558,6.0208306,116.10417,0.3040968,6.0208306,116.06251,0.28518513
2014-04-29,6.104164,116.10417,0.42404515,6.0624976,116.10417,5.2435484,6.0208306,116.10417,6.453732,6.0208306,116.06251,4.6415896
2014-04-30,6.104164,116.10417,0.3554654,6.0624976,116.10417,12.916718,6.0208306,116.10417,11.862942,6.0208306,116.06251,7.43177
2014-05-01,6.104164,116.10417,0.35269082,6.0624976,116.10417,0.303673,6.0208306,116.10417,0.31347325,6.0208306,116.06251,0.29977316
2014-05-02,6.104164,116.10417,0.34313512,6.0624976,116.10417,0.3374121,6.0208306,116.10417,0.36047038,6.0208306,116.06251,0.3503863
2014-05-03,6.104164,116.10417,0.28287512,6.0624976,116.10417,0.34508288,6.0208306,116.10417,0.37972763,6.0208306,116.06251,0.33817217
2014-05-04,6.104164,116.10417,0.3405134,6.0624976,116.10417,2.1556242,6.0208306,116.10417,2.9535816,6.0208306,116.06251,1.9878618
2014-05-05,6.104164,116.10417,0.3101027,6.0624976,116.10417,1.5198567,6.0208306,116.10417,2.0385833,6.0208306,116.06251,1.4567391
2014-05-06,6.104164,116.10417,0.44115216,6.0624976,116.10417,1.1593732,6.0208306,116.10417,2.5290012,6.0208306,116.06251,1.6679113
2014-05-07,6.104164,116.10417,0.36730018,6.0624976,116.10417,4.2686205,6.0208306,116.10417,4.06873,6.0208306,116.06251,2.5857275
2014-05-08,6.104164,116.10417,0.2816962,6.0624976,116.10417,0.47750926,6.0208306,116.10417,0.5572236,6.0208306,116.06251,0.43706203
2014-05-09,6.104164,116.10417,0.20074841,6.0624976,116.10417,0.23013653,6.0208306,116.10417,0.23939557,6.0208306,116.06251,0.22063155
2014-05-10,6.104164,116.10417,0.23824926,6.0624976,116.10417,0.600464,6.0208306,116.10417,0.703233,6.0208306,116.06251,0.5820424
2014-05-11,6.104164,116.10417,0.23809053,6.0624976,116.10417,0.59995425,6.0208306,116.10417,0.7027613,6.0208306,116.06251,0.58132297
2014-05-12,6.104164,116.10417,0.19873267,6.0624976,116.10417,0.26556128,6.0208306,116.10417,0.2933033,6.0208306,116.06251,0.2643192
2014-05-13,6.104164,116.10417,0.1754072,6.0624976,116.10417,0.17606774,6.0208306,116.10417,0.18854624,6.0208306,116.06251,0.1862084
2014-05-14,6.104164,116.10417,0.2057668,6.0624976,116.10417,0.20302922,6.0208306,116.10417,0.23171467,6.0208306,116.06251,0.22254191
2014-05-15,6.104164,116.10417,0.16553357,6.0624976,116.10417,0.17120907,6.0208306,116.10417,0.19132592,6.0208306,116.06251,0.18691829
2014-05-16,6.104164,116.10417,0.15187284,6.0624976,116.10417,2.0891626,6.0208306,116.10417,1.0393534,6.0208306,116.06251,0.5983552
2014-05-17,6.104164,116.10417,0.1470909,6.0624976,116.10417,0.16182286,6.0208306,116.10417,0.16247249,6.0208306,116.06251,0.15451393
2014-05-18,6.104164,116.10417,0.15502834,6.0624976,116.10417,0.16398187,6.0208306,116.10417,0.16611193,6.0208306,116.06251,0.16154978
2014-05-19,6.104164,116.10417,0.1818039,6.0624976,116.10417,0.19953404,6.0208306,116.10417,0.20094746,6.0208306,116.06251,0.19617185
2014-05-20,6.104164,116.10417,0.2732896,6.0624976,116.10417,0.28781506,6.0208306,116.10417,0.49740866,6.0208306,116.06251,0.43623832
2014-05-21,6.104164,116.10417,0.31724828,6.0624976,116.10417,0.33953905,6.0208306,116.10417,0.74203753,6.0208306,116.06251,0.64443576
2014-05-22,6.104164,116.10417,0.4006747,6.0624976,116.10417,0.8511848,6.0208306,116.10417,1.2108607,6.0208306,116.06251,1.0199118
2014-05-23,6.104164,116.10417,0.33145067,6.0624976,116.10417,0.6174045,6.0208306,116.10417,2.7185931,6.0208306,116.06251,1.7280893
2014-05-24,6.104164,116.10417,0.33284366,6.0624976,116.10417,0.58608806,6.0208306,116.10417,2.380576,6.0208306,116.06251,1.5228165
2014-05-25,6.104164,116.10417,0.49516407,6.0624976,116.10417,2.8846803,6.0208306,116.10417,5.737448,6.0208306,116.06251,4.6739793
2014-05-26,6.104164,116.10417,0.46316594,6.0624976,116.10417,2.2009778,6.0208306,116.10417,4.250529,6.0208306,116.06251,3.3191953
2014-05-27,6.104164,116.10417,0.33567715,6.0624976,116.10417,0.4931905,6.0208306,116.10417,0.57703733,6.0208306,116.06251,0.35348782
2014-05-28,6.104164,116.10417,0.27675357,6.0624976,116.10417,0.29823515,6.0208306,116.10417,0.31840852,6.0208306,116.06251,0.3121996
2014-05-29,6.104164,116.10417,0.31185874,6.0624976,116.10417,0.33924702,6.0208306,116.10417,0.3750041,6.0208306,116.06251,0.35880554
2014-05-30,6.104164,116.10417,0.3141455,6.0624976,116.10417,0.31333312,6.0208306,116.10417,0.34070167,6.0208306,116.06251,0.34070167
2014-05-31,6.104164,116.10417,0.32552126,6.0624976,116.10417,0.33386204,6.0208306,116.10417,0.35310858,6.0208306,116.06251,0.33116037
2014-06-01,6.104164,116.10417,0.6119123,6.0624976,116.10417,0.58437884,6.0208306,116.10417,0.4703723,6.0208306,116.06251,0.547344
2014-06-02,6.104164,116.10417,0.67183775,6.0624976,116.10417,0.65464324,6.0208306,116.10417,0.47034428,6.0208306,116.06251,0.63002115
2014-06-03,6.104164,116.10417,0.4179894,6.0624976,116.10417,0.46990958,6.0208306,116.10417,0.55273,6.0208306,116.06251,1.1107205
2014-06-04,6.104164,116.10417,0.25695547,6.0624976,116.10417,0.35215864,6.0208306,116.10417,0.31325513,6.0208306,116.06251,0.2966141
2014-06-05,6.104164,116.10417,0.2666293,6.0624976,116.10417,0.3437042,6.0208306,116.10417,0.31340873,6.0208306,116.06251,0.2990329
2014-06-06,6.104164,116.10417,0.33356446,6.0624976,116.10417,0.4493905,6.0208306,116.10417,0.50720286,6.0208306,116.06251,0.46251434
2014-06-07,6.104164,116.10417,0.49016666,6.0624976,116.10417,0.6486054,6.0208306,116.10417,0.7370636,6.0208306,116.06251,0.67752403
2014-06-08,6.104164,116.10417,0.31654406,6.0624976,116.10417,0.43940175,6.0208306,116.10417,0.4911024,6.0208306,116.06251,0.4534334
2014-06-09,6.104164,116.10417,0.26809594,6.0624976,116.10417,0.34019086,6.0208306,116.10417,0.37443134,6.0208306,116.06251,0.3460626
2014-06-10,6.104164,116.10417,0.25798476,6.0624976,116.10417,0.28790605,6.0208306,116.10417,0.28854528,6.0208306,116.06251,0.26595682
2014-06-11,6.104164,116.10417,0.26361093,6.0624976,116.10417,0.29331592,6.0208306,116.10417,0.3176254,6.0208306,116.06251,0.31128088
2014-06-12,6.104164,116.10417,0.27078208,6.0624976,116.10417,0.28552613,6.0208306,116.10417,0.3033165,6.0208306,116.06251,0.31931353
2014-06-13,6.104164,116.10417,0.27979445,6.0624976,116.10417,0.29008117,6.0208306,116.10417,0.3297855,6.0208306,116.06251,0.306487
2014-06-14,6.104164,116.10417,0.28061816,6.0624976,116.10417,0.29264152,6.0208306,116.10417,0.3133256,6.0208306,116.06251,0.35020563
2014-06-15,6.104164,116.10417,0.44927526,6.0624976,116.10417,0.68301725,6.0208306,116.10417,0.8102952,6.0208306,116.06251,0.8022732
2014-06-16,6.104164,116.10417,0.45020893,6.0624976,116.10417,0.6846699,6.0208306,116.10417,0.8593113,6.0208306,116.06251,0.76060057
2014-06-17,6.104164,116.10417,0.46190706,6.0624976,116.10417,0.7247223,6.0208306,116.10417,0.941528,6.0208306,116.06251,0.83295625
2014-06-18,6.104164,116.10417,0.46408188,6.0624976,116.10417,0.7292174,6.0208306,116.10417,0.94841087,6.0208306,116.06251,0.8387465
2014-06-19,6.104164,116.10417,0.48033044,6.0624976,116.10417,0.7382801,6.0208306,116.10417,0.9539161,6.0208306,116.06251,0.84979546
